Feature_Set,Feature_Name,Importance_mean,Importance_std
Vessel & Texture,texture_pi_H0_px2,0.0011064297775288932,0.00015191859946962443
Vessel & Texture,vessel_pi_H0_px1,0.0010245308178148582,0.00024091211875666485
Vessel & Texture,texture_pi_H0_px8,0.0009746276677732761,0.0005580429580060943
Vessel & Texture,vessel_pi_H0_px7,0.000816070849764845,0.0003259060941532515
Vessel & Texture,texture_betti_curve_H0_bin0,0.0008010329031436127,0.00035391346173467645
Vessel & Texture,texture_betti_curve_H1_bin0,0.0006434641127917816,0.00027943032068019594
Vessel & Texture,texture_pi_H1_px2,0.0006223583199417855,0.00013551104559296007
Vessel & Texture,vessel_betti_curve_H0_bin0,0.0005546777958650458,0.0004911044245399679
Vessel & Texture,texture_pi_H1_px19,0.0005049571530138656,0.00012377354026093913
Vessel & Texture,vessel_betti_curve_H1_bin0,0.000503859926655522,0.000129140146101096
Vessel & Texture,vessel_pi_H1_px8,0.0003515011539273911,3.215298003558042e-05
Vessel & Texture,vessel_pi_H0_px2,0.00025263569643711097,0.000153163369097001
Vessel & Texture,vessel_pi_H0_px13,0.00018374799031168184,0.00011993182127081294
Vessel & Texture,texture_pi_H1_px8,0.00017089582816934388,0.0001048851354611675
Vessel & Texture,texture_pi_H1_px3,0.00015963210553567812,0.00014391445686302216
Vessel & Texture,vessel_pi_H1_px3,4.304922244149461e-05,2.686993906498077e-05
Vessel & Texture,texture_pi_H0_px14,2.8845607359691284e-05,3.844235094841832e-05
Vessel & Texture,texture_pi_H0_px9,4.334181429645148e-06,8.668362859289832e-06
Vessel & Texture,texture_pi_H0_px3,1.6550072597459168e-19,3.3100145194918337e-19
Vessel & Texture,texture_pi_H1_px14,0.0,0.0
Vessel & Texture,texture_pi_H0_px4,0.0,0.0
Vessel & Texture,texture_pi_H1_px4,0.0,0.0
Vessel & Texture,vessel_pi_H1_px9,0.0,0.0
Vessel & Texture,vessel_pi_H0_px14,0.0,0.0
Vessel & Texture,vessel_pi_H0_px9,0.0,0.0
Vessel & Texture,vessel_pi_H0_px19,0.0,0.0
Vessel & Texture,vessel_betti_curve_H0_bin9,0.0,0.0
Vessel & Texture,vessel_betti_curve_H1_bin9,0.0,0.0
Vessel & Texture,texture_pi_H1_px9,0.0,0.0
Vessel & Texture,vessel_pi_H0_px4,0.0,0.0
Vessel & Texture,vessel_pi_H1_px19,0.0,0.0
Vessel & Texture,vessel_pi_H1_px14,0.0,0.0
Vessel & Texture,vessel_pi_H0_px8,0.0,0.0
Vessel & Texture,texture_betti_curve_H1_bin9,0.0,0.0
Vessel & Texture,vessel_pi_H0_px3,0.0,0.0
Vessel & Texture,texture_betti_curve_H0_bin9,0.0,0.0
Vessel & Texture,vessel_pi_H1_px4,0.0,0.0
All three,texture_pi_H0_px17,0.036278328532046475,0.004097439444590332
All three,texture_amp_wasserstein_H1,0.03626484271260462,0.004785430036580281
All three,texture_pi_H0_px10,0.03408756816579857,0.004441598395241118
All three,texture_pi_H0_px12,0.03315062545936201,0.0016597574525934475
All three,texture_amp_landscape_H1,0.019264737844468798,0.0030749568543487144
All three,vessel_amp_wasserstein_H1,0.01811404341558725,0.003542516593476141
All three,cup_amp_heat_H0,0.016773769830645338,0.002554028251320381
All three,texture_pi_H0_px16,0.015667765552835118,0.0010929901240649086
All three,texture_amp_bottleneck_H0,0.015052896417816241,0.0013380306381899684
All three,vessel_amp_betti_H1,0.01364482918335041,0.0015281638762520843
All three,texture_pi_H0_px18,0.013438797438234656,0.0016246752677568609
All three,texture_amp_heat_H1,0.013399154753665788,0.0031747256722696768
All three,texture_entropy_H0,0.01198118830526526,0.0025914804242033085
All three,texture_pi_H0_px15,0.011869014510566272,0.0036138137924569703
All three,cup_amp_heat_H1,0.011573805336770144,0.0012127023599123794
All three,texture_pi_H0_px24,0.01064537071890853,0.001651353850474253
All three,texture_pi_H0_px7,0.01035256542353557,0.0025539532757612032
All three,texture_pi_H0_px5,0.00888031518647212,0.0021651809313862156
All three,texture_pi_H1_px24,0.008789836951003892,0.00058690513015079
All three,texture_betti_curve_H0_bin4,0.008534323825066562,0.002382228661320621
All three,vessel_amp_betti_H0,0.008309826668140593,0.0009336329411192104
All three,texture_amp_landscape_H0,0.008292440665752802,0.0021519134896201752
All three,vessel_pi_H0_px17,0.008070220963523611,0.0012988767100185446
All three,texture_pi_H1_px21,0.008037260776406712,0.0015135962530003508
All three,cup_pi_H0_px24,0.0076968979765783905,0.001791489135112616
All three,texture_betti_curve_H0_bin6,0.007674982508197857,0.0006484393115970118
All three,vessel_entropy_H1,0.007285837400235929,0.0008382367858832101
All three,texture_pi_H0_px11,0.007256003946168503,0.0014361050667080055
All three,texture_amp_betti_H1,0.007207894040321132,0.0008578330905252275
All three,texture_amp_betti_H0,0.007146981953175593,0.001485054138487959
All three,vessel_entropy_H0,0.007140037021485651,0.0024550540907721475
All three,texture_betti_curve_H0_bin7,0.007076329361895188,0.0007679434890276188
All three,cup_pi_H1_px22,0.006725341920887623,0.0018061342422685726
All three,cup_amp_wasserstein_H0,0.006642276312546583,0.0015016380513510929
All three,vessel_amp_landscape_H1,0.006329344835711105,0.0011849861549784511
All three,cup_pi_H0_px21,0.006247987265293307,0.0012471233433130314
All three,cup_amp_betti_H0,0.006218169840206491,0.0008256379246224928
All three,vessel_betti_curve_H0_bin8,0.006212099586999252,0.0004909609147848057
All three,vessel_pi_H0_px23,0.006190427153899209,0.0009499897614110509
All three,texture_amp_wasserstein_H0,0.006158208694191286,0.0012795970060333936
All three,cup_amp_landscape_H0,0.006044482508391547,0.0015664614004272989
All three,vessel_amp_wasserstein_H0,0.005910498593410169,0.0010131939622906668
All three,cup_entropy_H1,0.0058300002963271235,0.000586307012415475
All three,cup_pi_H1_px21,0.005780089724327118,0.0005935147631553941
All three,vessel_pi_H1_px24,0.005778523703240489,0.0006363709025716326
All three,texture_pi_H1_px16,0.005756111179612629,0.0011455333926620765
All three,texture_betti_curve_H0_bin5,0.005659270137284842,0.0012407859502934096
All three,vessel_amp_heat_H0,0.005643154025895053,0.0010806168654049315
All three,cup_pi_H1_px24,0.0056293125212520684,0.0022285965859467887
All three,vessel_amp_bottleneck_H1,0.005573127069560628,0.0006807536152117696
All three,vessel_betti_curve_H0_bin7,0.005524441271956047,0.0010986915830970998
All three,texture_pi_H0_px20,0.005433013738963037,0.0010458572034985905
All three,texture_pi_H0_px23,0.0054281572142606885,0.00100383542293643
All three,cup_amp_landscape_H1,0.005420204711428463,0.0006199172683378729
All three,cup_amp_wasserstein_H1,0.0054078969798281445,0.00019249505680565157
All three,texture_amp_bottleneck_H1,0.0054077020709840905,0.0014161584266013318
All three,texture_pi_H1_px23,0.005226582640104893,0.0004647950984413058
All three,texture_betti_curve_H1_bin7,0.005223925404736278,0.0013308963079772518
All three,cup_pi_H0_px20,0.005167649227866927,0.0009201540723548378
All three,texture_amp_heat_H0,0.005148037321650252,0.0009702056658102282
All three,texture_pi_H1_px22,0.005085481860079976,0.0012920093969847049
All three,cup_amp_betti_H1,0.005067218108658973,0.0008138834770839047
All three,vessel_pi_H0_px11,0.005043466645116489,0.0011854082411291496
All three,texture_pi_H1_px12,0.005033023187168399,0.0009412296132086425
All three,texture_pi_H0_px21,0.005024851463144622,0.0007450574898367011
All three,cup_pi_H0_px17,0.004951378943995976,0.0003694135664795822
All three,texture_pi_H0_px6,0.0048497879986517545,0.0007564204239565168
All three,cup_pi_H1_px23,0.0047739898909258,0.0008587751970865891
All three,texture_entropy_H1,0.004765489710903576,0.0008111867219227037
All three,cup_pi_H1_px20,0.004704325676833999,0.00048765882564406307
All three,cup_pi_H0_px22,0.004693390503806719,0.0005829190288336969
All three,vessel_amp_landscape_H0,0.004643784786377248,0.0008174530158967181
All three,texture_betti_curve_H0_bin3,0.004630243359796128,0.0003596513943753833
All three,vessel_betti_curve_H0_bin6,0.004616361347816884,0.0009184594768051322
All three,texture_pi_H1_px20,0.004601167256691503,0.0009207574915435784
All three,cup_entropy_H0,0.004592626703142683,0.0005480905840677276
All three,texture_betti_curve_H1_bin6,0.004561769821563456,0.001088651752425356
All three,texture_betti_curve_H1_bin4,0.0045577205053843935,0.0007977385266814343
All three,vessel_pi_H1_px23,0.004531101099223609,0.0008126766840747754
All three,texture_betti_curve_H1_bin5,0.004519614308934552,0.001039804983853608
All three,cup_amp_bottleneck_H1,0.004480978222885942,0.0006215968137586845
All three,texture_pi_H0_px22,0.004430629207815544,0.0001488074026043008
All three,texture_pi_H1_px18,0.0042998475620975845,0.0010322428826930804
All three,texture_pi_H1_px1,0.004213608796568789,0.001146989332783094
All three,vessel_pi_H0_px22,0.00414821304570204,0.0006652198154960378
All three,cup_pi_H0_px23,0.004139485907132277,0.0009103653812215243
All three,texture_pi_H1_px15,0.0040414780541855625,0.0005973735669358048
All three,cup_pi_H0_px16,0.0040191181827482145,0.0006976604026624465
All three,cup_amp_bottleneck_H0,0.004014626203480824,0.00028076271902436413
All three,cup_pi_H1_px17,0.003992583652970011,0.0007635491558496113
All three,vessel_pi_H0_px24,0.003992537623127361,0.0005283133596596986
All three,vessel_pi_H0_px16,0.0039615458674938635,0.0009018660044183684
All three,vessel_amp_bottleneck_H0,0.003949394765008013,0.00035046153523241616
All three,cup_betti_curve_H0_bin6,0.00393314270048486,0.0010028431827744037
All three,vessel_betti_curve_H1_bin8,0.003931129246691106,0.00036937157691793477
All three,texture_pi_H0_px0,0.003927471628823239,0.000951081381975444
All three,vessel_amp_heat_H1,0.0038722181081728493,0.0006759442816610027
All three,texture_pi_H1_px17,0.0037646222125241975,0.0006865490564278764
All three,texture_pi_H0_px13,0.0037237848392248905,0.0008777676372901267
All three,texture_betti_curve_H1_bin3,0.0036855123591781045,0.0005487866775921293
All three,texture_pi_H1_px11,0.0035386967244613226,0.0012346310996392842
All three,texture_betti_curve_H0_bin1,0.0035382992952542004,0.0011052372417236535
All three,vessel_pi_H1_px12,0.003532326823129968,0.0003526568197303171
All three,texture_pi_H1_px0,0.0034794734331559094,0.001061322364816551
All three,vessel_pi_H0_px0,0.0034123512925911537,0.00041182470468469783
All three,vessel_pi_H0_px21,0.0033762064262807382,0.0004247350370835187
All three,vessel_pi_H0_px6,0.003312208483895261,0.0005259547308383266
All three,texture_betti_curve_H0_bin2,0.0032913232902774038,0.00070248231181954
All three,texture_betti_curve_H0_bin8,0.00326723132062168,0.0006241881326196452
All three,vessel_betti_curve_H1_bin7,0.0032460474377077483,0.00043235909004218855
All three,cup_pi_H1_px7,0.003237622947395315,0.0006279497248808482
All three,cup_pi_H1_px12,0.003231020720931568,0.0010159777231391349
All three,cup_pi_H0_px18,0.0032241066754147897,0.0006439456484069803
All three,texture_pi_H0_px1,0.003214644910647192,0.0007474197100024899
All three,vessel_pi_H1_px22,0.003176661839386006,0.0009523891737385186
All three,cup_betti_curve_H0_bin5,0.003147027326766844,0.00027420402546716235
All three,vessel_pi_H0_px10,0.003076391489985692,0.0002843215294186775
All three,texture_betti_curve_H1_bin2,0.00306760451213729,0.0006533250934739184
All three,vessel_pi_H0_px20,0.0030294078060930994,0.0006927653782750066
All three,cup_betti_curve_H0_bin1,0.0030200627360630547,0.0011304196840606527
All three,vessel_pi_H1_px20,0.0030085036118923394,0.001029627079480787
All three,cup_betti_curve_H1_bin6,0.0030028710084258176,0.0004987718043308086
All three,cup_pi_H1_px18,0.0030008489882531473,0.0002445308240271536
All three,texture_pi_H1_px6,0.002943191339753156,0.0006684683212239313
All three,cup_pi_H0_px0,0.002929742475973493,0.0008907419525913375
All three,cup_betti_curve_H0_bin7,0.0029135041133592746,0.0007025739232678879
All three,vessel_betti_curve_H0_bin4,0.0028879714651200783,0.0008029589893248957
All three,vessel_betti_curve_H0_bin3,0.0028584630769717305,0.00042970480671130696
All three,vessel_pi_H1_px18,0.0028532995935176145,0.000388259766226292
All three,vessel_betti_curve_H0_bin5,0.0028516662174590712,0.0007871823737068233
All three,vessel_pi_H1_px17,0.0028492449082908084,0.000770542548951571
All three,vessel_betti_curve_H1_bin6,0.0027441402118374212,0.00029992611367189595
All three,vessel_pi_H0_px15,0.002724942999242161,0.0005602026491466791
All three,texture_pi_H1_px7,0.0027063934352370327,0.0003703790486437402
All three,texture_betti_curve_H1_bin8,0.0026994987552597808,0.0008157197188504319
All three,vessel_pi_H1_px11,0.0026932221811139527,0.000410513658931919
All three,texture_pi_H1_px10,0.0026020349424267612,0.0004022836019293163
All three,texture_betti_curve_H1_bin1,0.0025210797010673837,0.0003190215885736768
All three,vessel_pi_H0_px5,0.00251853116314003,0.0002609513883473451
All three,vessel_betti_curve_H1_bin5,0.0025152964680391944,0.0005606076199161167
All three,vessel_pi_H1_px21,0.0025060518469608205,0.0006770724708835296
All three,cup_pi_H0_px15,0.0024579951718673135,0.0002953298892954556
All three,vessel_pi_H0_px12,0.0024532663636523703,0.00045630402262172035
All three,cup_betti_curve_H1_bin2,0.0024251988964517426,0.0004201897532439703
All three,cup_betti_curve_H1_bin4,0.0023722864841579003,0.00030355779071244553
All three,cup_pi_H0_px12,0.002329179347052214,0.00027141735655997304
All three,vessel_betti_curve_H1_bin4,0.002311500413959013,0.00040646538296770595
All three,cup_betti_curve_H1_bin7,0.002310938358727813,0.0004565876618066081
All three,cup_pi_H1_px16,0.0023070423343405184,0.0002537365310069157
All three,cup_pi_H1_px3,0.002281040499430112,0.00035131893416711154
All three,cup_betti_curve_H0_bin4,0.0022749009040204824,0.0005363528957291586
All three,vessel_pi_H1_px16,0.0022639955574134257,0.000538341941771751
All three,cup_betti_curve_H1_bin5,0.0022235173461835076,0.0004285975713095933
All three,vessel_pi_H1_px0,0.00221306895975481,0.00026265603776407415
All three,vessel_betti_curve_H0_bin2,0.0020822614750431513,0.0002464511097465829
All three,vessel_pi_H0_px18,0.002078367502195677,0.0004126157416912073
All three,vessel_pi_H1_px5,0.0020681910479274966,0.0004625275471111286
All three,cup_betti_curve_H0_bin3,0.0019768689690717414,0.00018319201503705677
All three,texture_pi_H1_px5,0.0019572532826445227,0.0003576189796406433
All three,cup_pi_H1_px2,0.0019015738235076414,0.00042377503458259415
All three,cup_betti_curve_H0_bin8,0.0018919606337442895,0.0003117835904922127
All three,cup_pi_H0_px11,0.0018773315899431413,0.000780916655881837
All three,vessel_pi_H1_px15,0.00186553874313256,0.0002663440251076582
All three,cup_pi_H0_px1,0.001857914026068469,0.00030051184390893335
All three,cup_pi_H1_px11,0.0018168009920327753,0.0006972743043296424
All three,cup_betti_curve_H1_bin8,0.0018033377311865186,0.0004468101285628866
All three,cup_betti_curve_H1_bin3,0.0017966408785606916,0.0003133644794414836
All three,cup_pi_H1_px13,0.001644354555056398,0.0003468590197938225
All three,cup_pi_H1_px1,0.001603156383503643,0.00034597959947667815
All three,vessel_betti_curve_H1_bin3,0.0016022979953497802,0.00018001972313227464
All three,cup_pi_H0_px3,0.0016017560673879411,0.0007539881030144148
All three,vessel_betti_curve_H0_bin1,0.0015882814698224708,0.00025819305379949035
All three,vessel_pi_H1_px6,0.0015807930596617912,0.0003791724374574457
All three,cup_pi_H0_px6,0.00156148425353526,0.0006742657838406022
All three,texture_pi_H1_px13,0.0015460646720902526,0.0003307672584928874
All three,cup_betti_curve_H0_bin2,0.0015217773391185362,0.0004017871459525361
All three,vessel_pi_H1_px10,0.001500671530938518,0.0003044026614521082
All three,cup_pi_H1_px15,0.0014830739405991764,0.0003559885661565049
All three,cup_pi_H0_px10,0.0014746647561250307,0.0003144246998538266
All three,vessel_betti_curve_H1_bin2,0.0014198375975421839,0.0003417070674005806
All three,vessel_betti_curve_H1_bin1,0.0014189476889042035,0.0004829538663216453
All three,cup_pi_H0_px7,0.0013450355612161747,0.0005198459639476511
All three,texture_pi_H0_px2,0.0013283842196466938,0.0003746385815652931
All three,cup_pi_H1_px10,0.0012974560843994226,0.0004195289264437486
All three,vessel_pi_H1_px7,0.0012425398831317146,0.000211295559485922
All three,vessel_pi_H1_px1,0.0012012111834075908,0.00010078018777035129
All three,cup_pi_H0_px13,0.0011613798636281732,0.00011457658321211862
All three,cup_pi_H0_px2,0.0011515091581492892,0.00031510203467353454
All three,cup_pi_H1_px6,0.0009842590355780083,0.0002679772659695129
All three,cup_betti_curve_H1_bin1,0.0009396315215914068,0.00024833269232180674
All three,vessel_pi_H1_px2,0.0008983041985634365,0.0005307790656243128
All three,cup_pi_H0_px5,0.0008514260982260083,0.0002840958647604796
All three,texture_pi_H0_px19,0.0008418646936199295,0.00025837721554894166
All three,texture_pi_H0_px8,0.0008028406344987221,0.00040378548249936033
All three,vessel_pi_H1_px13,0.000795721232206309,0.0004428580026759292
All three,texture_betti_curve_H0_bin0,0.0007730433295438878,0.0002513668410912531
All three,cup_pi_H1_px8,0.000691527159912309,0.00019610294098609742
All three,texture_betti_curve_H1_bin0,0.0006488058787288876,0.00027188501363401886
All three,cup_pi_H1_px0,0.0006177710912482332,0.00019107815492718142
All three,vessel_pi_H0_px1,0.0006018421504067155,0.00023736639151875538
All three,cup_pi_H1_px5,0.0005884765654630345,0.00018527152191196038
All three,cup_pi_H1_px19,0.0005292998665573235,0.00022543277806047067
All three,cup_betti_curve_H1_bin0,0.0004207717352901763,9.475336411195153e-05
All three,vessel_pi_H0_px7,0.00041560477244045706,0.0001109145623188141
All three,vessel_betti_curve_H0_bin0,0.0003339153068398301,0.000103671232580077
All three,cup_pi_H0_px8,0.00032505088220966666,0.00010993502532216186
All three,vessel_betti_curve_H1_bin0,0.00032413513954007375,0.00011357942637423779
All three,texture_pi_H1_px2,0.000317702199215908,0.00013204368760822544
All three,texture_pi_H1_px19,0.00029555896668606775,0.00010782722787656981
All three,cup_pi_H0_px19,0.00025868503243624004,0.00016644744059727127
All three,cup_pi_H1_px14,0.0002003297228877992,0.00013294808399133068
All three,vessel_pi_H0_px13,0.00014113506834065374,9.586841300844786e-05
All three,vessel_pi_H1_px8,0.00014092053714610033,8.968724237650947e-05
All three,texture_pi_H1_px3,0.0001386706432213237,0.00010609528517291917
All three,texture_pi_H1_px8,0.0001289838767846345,9.397953822109276e-05
All three,vessel_pi_H0_px2,0.00012672771590437575,5.9939868179969854e-05
All three,cup_betti_curve_H0_bin0,0.00012011226399790183,6.926076642513329e-05
All three,vessel_pi_H1_px19,2.448112173685986e-05,4.126946231856436e-05
All three,vessel_pi_H1_px3,1.95792756272782e-05,1.7277716862263944e-05
All three,texture_pi_H0_px3,1.3005133224452051e-05,2.6010266448904102e-05
All three,cup_pi_H0_px4,1.1715035928917343e-05,2.3430071857834686e-05
All three,texture_pi_H0_px14,8.899413482819753e-06,1.7798826965639506e-05
All three,cup_pi_H0_px14,4.0899488598623345e-06,8.179897719724622e-06
All three,cup_pi_H1_px9,6.124078696770698e-19,1.2033039401442308e-18
All three,texture_pi_H0_px9,3.499938956257315e-20,6.99987791251463e-20
All three,vessel_pi_H1_px9,0.0,0.0
All three,vessel_pi_H0_px3,0.0,0.0
All three,vessel_pi_H0_px9,0.0,0.0
All three,cup_betti_curve_H0_bin9,0.0,0.0
All three,vessel_pi_H0_px8,0.0,0.0
All three,cup_betti_curve_H1_bin9,0.0,0.0
All three,vessel_pi_H1_px4,0.0,0.0
All three,vessel_pi_H0_px4,0.0,0.0
All three,texture_betti_curve_H1_bin9,0.0,0.0
All three,vessel_pi_H0_px14,0.0,0.0
All three,vessel_pi_H1_px14,0.0,0.0
All three,texture_betti_curve_H0_bin9,0.0,0.0
All three,texture_pi_H1_px4,0.0,0.0
All three,vessel_pi_H0_px19,0.0,0.0
All three,texture_pi_H1_px14,0.0,0.0
All three,cup_pi_H0_px9,0.0,0.0
All three,vessel_betti_curve_H0_bin9,0.0,0.0
All three,vessel_betti_curve_H1_bin9,0.0,0.0
All three,texture_pi_H0_px4,0.0,0.0
All three,texture_pi_H1_px9,0.0,0.0
All three,cup_pi_H1_px4,0.0,0.0
